scraped_at,scrape_date,store_name,food_group,search_term,preferred_brand,product_name,brand,current_price_eur,previous_price_eur,currency,unit_price_value_eur,unit_price_text,package_text,quantity_value,quantity_unit,has_discount,discount_percent,discount_text,promotion_type,promotion_condition,parser,search_url,source_product_url,notes,category_name,preferred_brand_flag,canonical_score
2026-05-07 07:58:59,2026-05-07,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt,,FALSE,4
2026-05-07 07:59:01,2026-05-07,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-05-07 07:59:04,2026-05-07,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-05-07 07:59:08,2026-05-07,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-05-07 07:59:10,2026-05-07,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella,,0.79,,EUR,6.32,"6,32€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,4
2026-05-07 07:59:14,2026-05-07,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,22.99,,EUR,22.99,"22,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-05-07 07:59:17,2026-05-07,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.69,,EUR,1.69,"1,69€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-05-07 07:59:20,2026-05-07,MPreis,Kartoffeln,Kartoffeln,Eigenmarke,Bio- Kartoffeln,,1.79,,EUR,1.79,"1,79€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,5
2026-05-07 07:59:23,2026-05-07,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt,,FALSE,5
2026-05-07 07:59:26,2026-05-07,MPreis,Milch,Vollmilch,Eigenmarke,"Formil H-Vollmilch 3,5% 1,0 Liter",,0.95,,EUR,0.95,"0,95€ /l",1l,1,l,TRUE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-05-07 07:59:29,2026-05-07,MPreis,Nudeln,Spaghetti,Eigenmarke,Familie Dralli,,3.99,,EUR,3.99,"3,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Spaghetti,,500 g Standardpackung,,FALSE,5
2026-05-07 07:59:32,2026-05-07,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-05-07 07:59:36,2026-05-07,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-05-07 07:59:38,2026-05-07,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-05-08 05:53:49,2026-05-08,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Klar",,1.77,,EUR,,,"per Stück (1 L = € 3,54 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-05-08 05:53:52,2026-05-08,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-05-08 05:53:54,2026-05-08,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,,FALSE,3
2026-05-08 05:53:57,2026-05-08,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-05-08 05:54:02,2026-05-08,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-05-08 05:54:06,2026-05-08,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",HAPPY HARVEST,0.69,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,500 g oder 1 kg bevorzugt,,FALSE,3
2026-05-08 05:54:10,2026-05-08,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung,,FALSE,3
2026-05-08 05:54:12,2026-05-08,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar,,FALSE,3
2026-05-08 05:54:13,2026-05-08,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-05-08 05:54:16,2026-05-08,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,BACKBOX Kartoffelweckerl,,0.79,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,1
2026-05-08 05:54:18,2026-05-08,Hofer,Mehl,Weizenmehl universal,Eigenmarke,"HAPPY HARVEST Weizenmehl gemischt, Universal",HAPPY HARVEST,0.75,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,1kg bevorzugt,,FALSE,4
2026-05-08 05:54:21,2026-05-08,Hofer,Milch,Vollmilch,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Bergbauern länger frisch Vollmilch 3,6 % Fett*",ZURÜCK ZUM URSPRUNG,1.79,,EUR,,,1 l,1,l,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,3.5 Prozent oder aehnlich,,FALSE,4
2026-05-08 05:54:26,2026-05-08,Hofer,Reis,Langkornreis,Eigenmarke,BON-RI Langkornreis,BON-RI,1.29,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,1 kg oder 500 g Standardpackung,,FALSE,4
2026-05-08 05:54:29,2026-05-08,Hofer,Schokolade,Vollmilchschokolade,Eigenmarke,"MOSER ROTH BIO-Schokolade, Vollmilchschokolade-Haselnuss",MOSER ROTH,2.19,,EUR,,,100 g,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,Tafelware,,FALSE,3
2026-05-08 05:54:31,2026-05-08,Hofer,Zwiebeln,Zwiebeln,Eigenmarke,"GOURMET FINEST CUISINE Borettane Zwiebeln, Aceto Balsamico",,1.59,,EUR,,,"per Stück (1 kg Abtr.G. = € 9,35 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-05-08 05:55:04,2026-05-08,MPreis,Aepfel,Aepfel,Eigenmarke,"Happy Day Apfel naturtrüb 1,0 Liter",,1.79,,EUR,1.79,"1,79€ /l",1l,1,l,TRUE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-05-08 05:55:06,2026-05-08,MPreis,Bananen,Bananen,Eigenmarke,BB Fruchtjoghurt Banane limited Edition,,0.79,,EUR,4.39,"4,39€ /kg",180g,180,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-05-08 05:55:09,2026-05-08,MPreis,Brot,Toastbrot,Eigenmarke,Bäckerland Toastbrot,,0.99,,EUR,1.98,"1,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Toastbrot,,Standardpackung bevorzugt,,FALSE,4
2026-05-08 05:55:12,2026-05-08,MPreis,Butter,Teebutter,Eigenmarke,Teebutter,,1.49,,EUR,11.92,"11,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Teebutter,,Streichfaehige oder klassische Butter,,FALSE,4
2026-05-08 05:55:15,2026-05-08,MPreis,Eier,Eier,Eigenmarke,Bio Freilandeier,,0.59,,EUR,0.59,"0,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren,,FALSE,3
2026-05-08 05:55:17,2026-05-08,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt,,FALSE,4
2026-05-08 05:55:19,2026-05-08,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-05-08 05:55:21,2026-05-08,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-05-08 05:55:25,2026-05-08,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-05-08 05:55:28,2026-05-08,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella,,0.79,,EUR,6.32,"6,32€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,4
2026-05-08 05:55:31,2026-05-08,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,22.99,,EUR,22.99,"22,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-05-08 05:55:34,2026-05-08,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.69,,EUR,1.69,"1,69€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-05-08 05:55:37,2026-05-08,MPreis,Kartoffeln,Kartoffeln,Eigenmarke,Bio- Kartoffeln,,1.79,,EUR,1.79,"1,79€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,5
2026-05-08 05:55:43,2026-05-08,MPreis,Milch,Vollmilch,Eigenmarke,"Formil H-Vollmilch 3,5% 1,0 Liter",,0.95,,EUR,0.95,"0,95€ /l",1l,1,l,TRUE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-05-08 05:55:46,2026-05-08,MPreis,Nudeln,Spaghetti,Eigenmarke,Familie Dralli,,3.99,,EUR,3.99,"3,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Spaghetti,,500 g Standardpackung,,FALSE,5
2026-05-08 05:55:48,2026-05-08,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-05-08 05:55:52,2026-05-08,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-05-09 06:12:20,2026-05-09,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Klar",,1.77,,EUR,,,"per Stück (1 L = € 3,54 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-05-09 06:12:23,2026-05-09,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-05-09 06:12:25,2026-05-09,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,,FALSE,3
2026-05-09 06:12:28,2026-05-09,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-05-09 06:12:32,2026-05-09,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-05-09 06:12:35,2026-05-09,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",HAPPY HARVEST,0.69,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,500 g oder 1 kg bevorzugt,,FALSE,3
2026-05-09 06:12:40,2026-05-09,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung,,FALSE,3
2026-05-09 06:12:43,2026-05-09,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar,,FALSE,3
2026-05-09 06:12:45,2026-05-09,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-05-09 06:12:47,2026-05-09,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,BACKBOX Kartoffelweckerl,,0.79,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,1
2026-05-09 06:12:51,2026-05-09,Hofer,Mehl,Weizenmehl universal,Eigenmarke,"HAPPY HARVEST Weizenmehl gemischt, Universal",HAPPY HARVEST,0.75,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,1kg bevorzugt,,FALSE,4
2026-05-09 06:12:53,2026-05-09,Hofer,Milch,Vollmilch,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Bergbauern länger frisch Vollmilch 3,6 % Fett*",ZURÜCK ZUM URSPRUNG,1.79,,EUR,,,1 l,1,l,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,3.5 Prozent oder aehnlich,,FALSE,4
2026-05-09 06:12:58,2026-05-09,Hofer,Reis,Langkornreis,Eigenmarke,BON-RI Langkornreis,BON-RI,1.29,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,1 kg oder 500 g Standardpackung,,FALSE,4
2026-05-09 06:13:01,2026-05-09,Hofer,Schokolade,Vollmilchschokolade,Eigenmarke,"MOSER ROTH BIO-Schokolade, Vollmilchschokolade-Haselnuss",MOSER ROTH,2.19,,EUR,,,100 g,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,Tafelware,,FALSE,3
2026-05-09 06:13:03,2026-05-09,Hofer,Zwiebeln,Zwiebeln,Eigenmarke,"GOURMET FINEST CUISINE Borettane Zwiebeln, Aceto Balsamico",,1.59,,EUR,,,"per Stück (1 kg Abtr.G. = € 9,35 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-05-09 06:13:35,2026-05-09,MPreis,Aepfel,Aepfel,Eigenmarke,"Happy Day Apfel naturtrüb 1,0 Liter",,1.79,,EUR,1.79,"1,79€ /l",1l,1,l,TRUE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-05-09 06:13:38,2026-05-09,MPreis,Bananen,Bananen,Eigenmarke,BB Fruchtjoghurt Banane limited Edition,,0.79,,EUR,4.39,"4,39€ /kg",180g,180,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-05-09 06:13:41,2026-05-09,MPreis,Brot,Toastbrot,Eigenmarke,Bäckerland Toastbrot,,0.99,,EUR,1.98,"1,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Toastbrot,,Standardpackung bevorzugt,,FALSE,4
2026-05-09 06:13:43,2026-05-09,MPreis,Butter,Teebutter,Eigenmarke,Teebutter,,1.49,,EUR,11.92,"11,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Teebutter,,Streichfaehige oder klassische Butter,,FALSE,4
2026-05-09 06:13:47,2026-05-09,MPreis,Eier,Eier,Eigenmarke,Bio Freilandeier,,0.59,,EUR,0.59,"0,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren,,FALSE,3
2026-05-09 06:13:48,2026-05-09,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt,,FALSE,4
2026-05-09 06:13:50,2026-05-09,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-05-09 06:13:53,2026-05-09,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-05-09 06:13:56,2026-05-09,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-05-09 06:13:59,2026-05-09,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella,,0.79,,EUR,6.32,"6,32€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,4
2026-05-09 06:14:02,2026-05-09,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,22.99,,EUR,22.99,"22,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-05-09 06:14:05,2026-05-09,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.69,,EUR,1.69,"1,69€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-05-09 06:14:10,2026-05-09,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt,,FALSE,5
2026-05-09 06:14:13,2026-05-09,MPreis,Milch,Vollmilch,Eigenmarke,"Formil H-Vollmilch 3,5% 1,0 Liter",,0.95,,EUR,0.95,"0,95€ /l",1l,1,l,TRUE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-05-09 06:14:18,2026-05-09,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-05-09 06:14:21,2026-05-09,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-05-10 07:19:45,2026-05-10,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,Brot,FALSE,3
