scraped_at,scrape_date,store_name,food_group,search_term,preferred_brand,product_name,brand,current_price_eur,previous_price_eur,currency,unit_price_value_eur,unit_price_text,package_text,quantity_value,quantity_unit,has_discount,discount_percent,discount_text,promotion_type,promotion_condition,parser,search_url,source_product_url,notes
2026-03-26T14:18:13+0100,2026-03-26,MPreis,Eier,Eier,Eigenmarke,Echte Kärntner Eier Bodenhaltung M 30er,,7.99,,EUR,0.27,"0,27€ /Stk",30STK,30,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren
2026-03-26T14:18:14+0100,2026-03-26,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs,,5.99,,EUR,39.93,"39,93€ /kg",150g,150,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt
2026-03-26T14:18:14+0100,2026-03-26,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs,,4.99,,EUR,24.95,"24,95€ /kg",200g,200,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt
2026-03-26T14:18:14+0100,2026-03-26,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt
2026-03-26T14:18:17+0100,2026-03-26,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes gemischt,,6.99,,EUR,13.98,"13,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware
2026-03-26T14:18:17+0100,2026-03-26,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware
2026-03-26T14:18:17+0100,2026-03-26,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Bio Tiroler Faschiertes gemischt,,6.99,,EUR,21.18,"21,18€ /kg",330g,330,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware
2026-03-26T14:18:17+0100,2026-03-26,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes gemischt,,7.99,,EUR,7.99,"7,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware
2026-03-26T14:18:17+0100,2026-03-26,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,T&G XL Faschiertes gemischt Großpackung,,8.99,,EUR,8.99,"8,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella,,2.39,,EUR,19.12,"19,12€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella gerieben,,1.99,,EUR,7.96,"7,96€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella,,0.79,,EUR,6.32,"6,32€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella Minis,,1.29,,EUR,10.32,"10,32€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella Maxi,,3.49,,EUR,17.45,"17,45€ /kg",200g,200,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella,,1.69,,EUR,13.52,"13,52€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Bio Mozzarella,,1.89,,EUR,18.9,"18,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella leicht,,0.79,,EUR,6.32,"6,32€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella Stange 45%,,5.79,,EUR,14.48,"14,48€ /kg",400g,400,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Ristorante Mozzarella,,3.99,,EUR,11.24,"11,24€ /kg",355g,355,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella 40% gerieben,,1.99,,EUR,9.95,"9,95€ /kg",200g,200,g,FALSE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Tomaten-Mozzarella Salat,,3.49,,EUR,13.69,"13,69€ /kg",255g,255,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella 45%,,2.19,,EUR,17.52,"17,52€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella light,,1.69,,EUR,13.52,"13,52€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Back-Mozzarella Sticks,,3.59,,EUR,17.95,"17,95€ /kg",200g,200,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Ravioli con Pomodoro grigliato Mozzarella e Basilico,,3.49,,EUR,13.96,"13,96€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Bio Mozzarella 45%,,1.39,,EUR,11.12,"11,12€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Crispy Mozzarella Sticks mit Red-Pepp,,2.19,,EUR,8.76,"8,76€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Pfannen-Gnocchi Spinat-Mozzarella,,2.99,,EUR,10.68,"10,68€ /kg",280g,280,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Ristorante Mozzarella glutenfrei,,4.49,,EUR,12.14,"12,14€ /kg",370g,370,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Piccolinis Tomate-Mozzarella Pizza,,3.99,,EUR,14.78,"14,78€ /kg",270g,270,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella Tris,,3.99,,EUR,13.3,"13,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella laktosefrei 40%,,2.19,,EUR,17.52,"17,52€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Gerieben Mozzarella Geschmack,,2.99,,EUR,19.93,"19,93€ /kg",150g,150,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Pesto Basilico Mozzarella Bufala,,3.69,,EUR,19.42,"19,42€ /kg",190g,190,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Steinofen Mozzarella Pizza,,3.99,,EUR,11.4,"11,40€ /kg",350g,350,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Pasta Snack Mozzarella,,2.19,,EUR,34.76,"34,76€ /kg",63g,63,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Spinat Mozzarella Taschen,,3.69,,EUR,7.38,"7,38€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Intermezzo Tomate Mozzarella,,3.29,,EUR,17.78,"17,78€ /kg",185g,185,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Spaghetteria Pomodoro Mozzarella Fertiggericht,,2.99,,EUR,16.52,"16,52€ /kg",181g,181,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Margherita Tomate Mozzarella,,2.3,,EUR,20.91,"20,91€ /kg",110g,110,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Mozzarella 50%,,1.79,,EUR,100,Per 100g,,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:19+0100,2026-03-26,MPreis,Kaese,Mozzarella,Eigenmarke,Galbani Mozzarella Scheiben Baguette,,9.59,,EUR,9.59,"9,59€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Kaffeepads Crema 20er-Packung,,2.49,,EUR,17.79,"17,79€ /kg",140g,140,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Classic Crema Löskaffee,,7.24,,EUR,36.2,"36,20€ /kg",200g,200,g,FALSE,,,,Bei 2 Stk. je,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Gold Crema Löskaffee,,15.49,,EUR,77.45,"77,45€ /kg",200g,200,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema e Gusto gemahlen,,8.49,,EUR,33.96,"33,96€ /kg",250g,250,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema e Aroma ganze Bohne,,28.99,,EUR,28.99,"28,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema vollmundig 1 kg,,23.99,,EUR,23.99,"23,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Auslese Crema Bohne,,13.99,,EUR,13.99,"13,99€ /kg",1000g,100,g,TRUE,-30,-30%,discount,"19,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,15.99,,EUR,15.99,"15,99€ /kg",1kg,1,kg,TRUE,-30,-30%,discount,"22,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Passione Crema Bohne,,23.99,,EUR,23.99,"23,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Cafissimo Caffé Crema vollmundig Vorratsbox 30 Kapseln,,11.49,,EUR,0.38,"0,38€ /Stk",30STK,30,stk,TRUE,-11,-11%,discount,"12,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffè Crema ganze Bohne,,12.99,,EUR,12.99,"12,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffè Crema ganze Bohne,,9.99,,EUR,19.98,"19,98€ /kg",500g,500,g,FALSE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema e Gusto Bohne,,21.99,,EUR,21.99,"21,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffè Crema Classico 18 Pads,,5.49,,EUR,43.92,"43,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffé Crema Mild 1 kg,,23.99,,EUR,23.99,"23,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Cafissimo Crema Vollmundig 96 Kapseln,,37.99,,EUR,49.47,"49,47€ /kg",768g,768,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Cafissimo Caffé Crema mild Vorratsbox 30 Kapseln,,11.49,,EUR,54.71,"54,71€ /kg",210g,210,g,TRUE,-11,-11%,discount,"12,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Alu Crema e Gusto Classico,,13.99,,EUR,81.81,"81,81€ /kg",171g,171,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Trend Collection Caffè Crema Intenso ganze Bohne,,13.49,,EUR,13.49,"13,49€ /kg",1000g,100,g,FALSE,,,,Bei 2 Stk. je,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffe Crema 1 kg,,20.24,,EUR,20.24,"20,24€ /kg",1000g,100,g,TRUE,-25,-25%,discount,"26,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Selezione Crema ganze Bohne,,25.99,,EUR,25.99,"25,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante 16 Pads,,7.99,,EUR,0.22,"0,22€ /Stk",36STK,36,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffé Crema XL,,7.99,,EUR,60.08,"60,08€ /kg",133g,133,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Cafissimo Crema vollmundig 10er-Packung,,4.49,,EUR,0.45,"0,45€ /Stk",10STK,10,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Jacobs Caffé Crema,,7.99,,EUR,71.34,"71,34€ /kg",112g,112,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Auslese Crema Bohne,,9.99,,EUR,19.98,"19,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Fairtrade,,19.99,,EUR,19.99,"19,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema d´Oro ganze Bohnen,,20.99,,EUR,20.99,"20,99€ /kg",1000g,100,g,FALSE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Hornig Crema Lungo FT Alu NC 10er,,4.59,,EUR,0.46,"0,46€ /Stk",10STK,10,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Home Barista Caffe Crema Dolce,,21.99,,EUR,21.99,"21,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Home Barista Crema Rainforest,,21.99,,EUR,21.99,"21,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Eduscho Caffe Crema Brasilien,,15.99,,EUR,15.99,"15,99€ /kg",1000g,100,g,TRUE,-30,-30%,discount,"22,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,NC Capsa CREMA D`ORO XXL 39er,,15.49,,EUR,71.06,"71,06€ /kg",218g,218,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Bio Caffè Crema ganze Bohne,,21.99,,EUR,21.99,"21,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Meinl NC Espresso Crema 30 Kapseln,,10.99,,EUR,65.42,"65,42€ /kg",168g,168,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Home Barista Caffe Crema Forte,,21.99,,EUR,21.99,"21,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema die Venezia ganze Bohne,,19.99,,EUR,19.99,"19,99€ /kg",1000g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Caffe Crema Intense Kapseln,,4.49,,EUR,0.45,"0,45€ /Stk",10STK,10,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Cafissimo Barista Crema,,4.49,,EUR,56.13,"56,13€ /kg",80g,80,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Instant Crema Glas,,7.49,,EUR,41.61,"41,61€ /kg",180g,180,g,FALSE,,,,Bei 2 Stk. je,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:22+0100,2026-03-26,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Collezione Crema,,13,,EUR,13,"13,00€ /kg",1000g,100,g,TRUE,-34,-34%,discount,"19,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar
2026-03-26T14:18:24+0100,2026-03-26,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,1.89,,EUR,1.89,"1,89€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt
2026-03-26T14:18:24+0100,2026-03-26,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt
2026-03-26T14:18:24+0100,2026-03-26,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,1.79,,EUR,1.79,"1,79€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt
2026-03-26T14:18:24+0100,2026-03-26,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl Type 480 universal 1 kg,,1.69,,EUR,1.69,"1,69€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt
2026-03-26T14:18:27+0100,2026-03-26,MPreis,Milch,Vollmilch,Eigenmarke,"Bergbauern Vollmilch länger frisch 3,5% 1,0 Liter (Einweg)",,1.75,,EUR,1.75,"1,75€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich
2026-03-26T14:18:27+0100,2026-03-26,MPreis,Milch,Vollmilch,Eigenmarke,"Vollmilch länger frisch 3,5% (Einweg)",,1.39,,EUR,1.39,"1,39€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich
2026-03-26T14:18:27+0100,2026-03-26,MPreis,Milch,Vollmilch,Eigenmarke,"Bergbauern Vollmilch länger frisch 3,5% 0,5 Liter (Einweg)",,1.19,,EUR,2.38,"2,38€ /l",500ml,500,ml,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich
2026-03-26T14:18:27+0100,2026-03-26,MPreis,Milch,Vollmilch,Eigenmarke,"Bio Tiroler Vollmilch 3,6% (Einweg)",,1.99,,EUR,1.99,"1,99€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich
